id,hostname,eventData.name,eventData.description,eventData.sourceId,eventData.url,eventData.startDate,eventData.cancelled,eventData.location.sourceId,eventData.location.url,eventData.location.name,eventData.location.location.name,eventData.location.location.address.country.longName,eventData.location.location.address.city,eventData.location.location.address.postalCode,eventData.location.location.address.street,eventData.location.location.address.streetHouseNumber,eventData.location.location.coordinate.lat,eventData.location.location.coordinate.lon,eventData.location.category,eventData.location.phone,eventData.location.website,eventData.location.eventPlaceId,eventData.webpageEvent,eventData.artists,eventData.sourceDate,dayofweek,year,month,season,district,supercategory,subcategory,starting_hour,time_of_day
prinz.de/stuttgart/events/394542-nachtwandler-4,prinz.de,Nachtwandler,"„Nachtwandler“ vom Ensemble Materialtheater und Gyula Molnár ist ein in Szene gesetztes Liebesgedicht an das Leben. Eng umschlungen tanzen eine Frau und ein Mann zu mitreißenden Rhythmen auf der Bühne. Die Musik verstummt, das Paar löst sich voneinander. Das Publikum begleitet die beiden durch das Leben, das sie miteinander führten, beobachten alle miteinander konkurrierenden und sich aneinander reibenden 
Sehnsüchte und Hoffnungen. Sie wollte eine große Liebe leben, er wollte eine Revolution 

machen. Nun, da der Himmel auf die Erde gefallen ist, irren sie mit prustendem Lachen 

umher und zertreten barfuß die Scherben ihrer Ideale.",394542,http://prinz.de/stuttgart/events/394542-nachtwandler-4,2014-03-05 08:30:00+00:00,False,10845,http://prinz.de/stuttgart/locations/10845-fitz/,Fitz,Fitz,Germany,Stuttgart,70173,Eberhardstr. 61,Eberhardstr. 61,48.77300919,9.17632518,kultur/buehne,,,692cd4c7b21e2e6f11ec76b038772dea18dc0251c80d690c4655aab668e48be5,,,,2,2014,3,spring,Europaviertel,kultur,buehne,08:30:00,Morning
prinz.de/stuttgart/events/397145-vernissage-anja-schlamann-encanto,prinz.de,Vernissage: Anja Schlamann - Encanto,"Opernhäuser sind seit jeher Orte einer Kunstwelt. Hier werden Zuschauer verzaubert. Die Fotografin Anja Schlamann hat in ihrer Serie ""Encanto"" das gesamte Opernhaus in Köln kurz vor seinem Umbau als einzigartige architektonische Bühne genutzt. Repräsentative Bereiche wie auch der Öffentlichkeit verborgene Räume hinter der Bühne werden fragmentarisch gezeigt. 

Die Fotografin ist dabei Regisseurin und Schauspielerin in einer Person. Sie inszeniert das 
wechselseitige Spiel um den Blick zwischen Zuschauer und Schauspielerin. Der wunderbar 
geheimnisvolle Auftritt im Opernhaus wird so zu einem eigenständigen Bild modelliert.",397145,http://prinz.de/stuttgart/events/397145-vernissage-anja-schlamann-encanto,2014-04-09 07:30:00+00:00,False,11962,http://prinz.de/stuttgart/locations/11962-vhs-photogalerie/,VHS-Photogalerie,VHS-Photogalerie,Germany,Stuttgart,70173,Rotebühlplatz 28,Rotebühlplatz 28,48.77492906,9.17108341,kultur/ausstellung,,,2a97a69e0bd16ad9f16f1cfef45f791be8260c4579623faac1a3f0ba2189a7d7,,,,2,2014,4,spring,Europaviertel,kultur,ausstellung,07:30:00,Morning
prinz.de/stuttgart/events/395291-chiara-dynys-illuminazioni,prinz.de,Chiara Dynys: Illuminazioni,"Heute findet die Vernissage der Künstlerin Chiara Dynys statt. 
Die dreidimensionalen Skulpturen haben einen Bezug zum Minimalismus und Konzeptualismus. Dabei benutzt die Künstlerin verschiedene Materialien, wie Glas, Spiegel oder Plastic und verbindet alles zu einem Zusammenspiel von Illusion und Realität. Ein Hauptpunkt ist für sie zu zeigen, wie sich die Wahrnehmung durch die Betrachtung, durch den Besucher der Ausstellung aus unterschiedlichen Blickwinkeln verändern kann.",395291,http://prinz.de/stuttgart/events/395291-chiara-dynys-illuminazioni,2014-02-26 06:00:00+00:00,False,11724,http://prinz.de/stuttgart/locations/11724-galerie-hollenbach/,Galerie Hollenbach,Galerie Hollenbach,Germany,Stuttgart,70192,Ganghoferstr. 28,Ganghoferstr. 28,48.791667,9.15592,kultur/klassik,,,6f53579058e0b0f05464c8a91a4f2f8b58d6afb21269c31586b325702ecdf17b,,,,2,2014,2,winter,Other,kultur,klassik,06:00:00,Morning
prinz.de/stuttgart/events/488508-rosenberg-oder-tal-pasta-4-free,prinz.de,Rosenberg oder Tal - Pasta 4 Free,"Heute Abend präsentiert sich der Perkins Park von seiner kulinarischen Seite. Unser engagiertes Küchenteam tischt köstliche Pasta auf, die garantiert nicht nur die Herzen eingefleischter Italienfans höher schlagen lässt. Und das Beste: der mediterrane Kurztrip kostet von 20 bis 22 Uhr keinen einzigen Cent extra. Da schmeckt’ s doch gleich doppelt so gut!
Und auch die Getränkepreise schmecken nach mehr: 50 % Rabatt auf alle Getränke (außer Jahrgangschampagner und Cocktails).
Kurzum: Rosenberg oder Tal – einfach genial!

GROSSER CLUB: DJ CHRIS DAVID

Eintritt:
Ab 20 Uhr: frei & 8€ MV
Ab 22 Uhr: 8€",488508,http://prinz.de/stuttgart/events/488508-rosenberg-oder-tal-pasta-4-free,2015-03-11 08:00:00+00:00,False,12212,http://prinz.de/stuttgart/locations/12212-perkins-park/,Perkins Park,Perkins Park,Germany,Stuttgart,70191,Stresemannstr. 39,Stresemannstr. 39,48.80476138,9.17459728,party/house,,,717a666b87b1a9f9aaa4ff2f0f621397d2fadb91d3867714b12cc9b821a865e5,,,,2,2015,3,spring,Am Rosensteinpark,party,house,08:00:00,Morning
prinz.de/stuttgart/events/399333-buddhistischer-meditationsabend-mit-peter-lau,prinz.de,Buddhistischer Meditationsabend mit Peter Laux,"Auf Wunsch von Stuttgarter Schülern finden im Meditationszentrum Sumati-Kirti regelmäßig Buddhistische Meditationen statt. Peter Laux, der Gründer des Sumati-Kirti-Zentrum, leitet jeden Mittwoch um 19.30 Uhr traditionelle Lamrim-Meditationen an, der Mönch Losang Kyabchok (Buddhistische Klosterschule Ganden Tashi Choeling e.V. Päwesin/Berlin) besucht darüberhinaus einmal monatlich Stuttgart, um das spirituelle Programm zu unterstützen. Lamrim heißt ""Die Stufen des Pfades zur Erleuchtung"" und ist der Basistext für die geführten Meditationen aus der Mitgefühls- und Weisheitslehre des Buddha. Meditation bedeutet, mit positiven Gedanken vertraut zu werden, und hilft uns, in unserem Alltag friedvoller und freudiger zu werden. Innerer Frieden führt zu äußeren Frieden und zu Weltfrieden.",399333,http://prinz.de/stuttgart/events/399333-buddhistischer-meditationsabend-mit-peter-lau,2014-04-02 07:30:00+00:00,False,15153,http://prinz.de/stuttgart/locations/15153-buddhistisches-zentrum-stuttgart/,Buddhistisches Zentrum Stuttgart,Buddhistisches Zentrum Stuttgart,Germany,Stuttgart,70372,Liebenzeller Straße 1,Liebenzeller Straße 1,48.77439,9.18228,stadtleben/freizeit,,,d17cdc216dad8b90ed0027fb82b01c1829f101a7400ee1eb735a202462bd278b,,,,2,2014,4,spring,Bad Cannstatt,stadtleben,freizeit,07:30:00,Morning
prinz.de/stuttgart/events/399357-vernissage-kuenstler-des-kuenstlerbundes-heil,prinz.de,Vernissage: Künstler des Künstlerbundes Heilbronn,"Zu Gast beim Stuttgarter Künstlerbund e.V. sind ab heute Werke von  Künstlern aus Heilbronn zu bestaunen. 
Zu Gast sind die Künstler Irina Wolff, Michael Krähmer,  M. Kupferschmidt, Karin Almendinger, Ulrich Kettner, W. Zaepernick, Charlotte Squire und Sophie Rakette.",399357,http://prinz.de/stuttgart/events/399357-vernissage-kuenstler-des-kuenstlerbundes-heil,2014-04-16 08:00:00+00:00,False,10495,http://prinz.de/stuttgart/locations/10495-cafe-kuenstlerbund/,Café Künstlerbund,Café Künstlerbund,Germany,Stuttgart,70173,Schlossplatz 2,Schlossplatz 2,48.778302,9.180579,kultur/kunst,,,7115f2293b91a2dcfd7efa54c614091977122fb9ab965579daa60781ae26502b,,,,2,2014,4,spring,Europaviertel,kultur,kunst,08:00:00,Morning
prinz.de/stuttgart/events/450433-fuehrung-myanmar-das-goldene-land-4,prinz.de,Führung: Myanmar – Das Goldene Land,"Das Linden-Museum Stuttgart zeigt von 18. Oktober 2014 bis 17. Mai 2015 die Ausstellung Myanmar – Das Goldene Land. Die Schau gewährt als Deutschland-Premiere umfassende Einblicke in die Kultur eines Landes, das sich nach langen Jahren der Isolation auf den Weg in die Moderne begibt.

Wer durch Myanmar reist, erkennt sofort: Das Leben wird vom Buddhismus bestimmt. Jahrhundertealte Tempel und goldene Pagoden prägen die Landschaften, in jedem Haus thront an höchster Stelle ein Schrein zur täglichen Verehrung des Buddha und Kinder werden bereits in jungen Jahren zu Mönchen.

Anhand 200 ausgewählter Originale aus hochkarätigen internationalen Sammlungen, Filmen und Musik vermittelt die Ausstellung einen Eindruck der myanmarischen Gesellschaft und 
spürt den vielfältigen Ausdrucksformen gelebter Religion nach. Im Zentrum stehen der myanmarische Buddhismus und die damit in enger Verbindung stehenden Künste. Gezeigt werden ein Thron, beeindruckende Buddhafiguren aus zwölf Jahrhunderten, Fresken, Prachthandschriften auf Papier, Palmblatt und Elfenbein, filigrane Holzschnitzarbeiten, Lackgefäße und weitere Objekte aus dem Umfeld buddhistischer Klöster.

Auch die darstellenden Künste tragen zur Vermittlung der buddhistischen Lehre bei. Neben Ausschnitten aus Aufführungen sind Kostüme, Marionetten und traditionelle Musikinstrumente zu sehen. Höhepunkt ist ein vollständiges Hsaing-Orchester, das aus einer Vielzahl von unterschiedlichen Trommeln, Gongs und anderen Melodieinstrumenten besteht und bei öffentlichen Anlässen zur Begleitung von Tänzen und religiösen Zeremonien eingesetzt wird.

Eine wichtige Rolle spielen in Myanmar bis heute Astrologie und Magie. Die Verehrung der Nat-Geister wird in einem vollständigen Schrein mit Figuren und Votivgaben präsentiert. 

Traditionelle Moralvorstellungen und der Glauben an die Wirkung von Farben und Mustern, die sich nachhaltig auf das eigene Schicksal auswirken können, prägen die Künste der Körpergestaltung: Die Ausstellung zeigt edle Seidenkleider, handgewebte Baumwollstoffe, Schmuck, traditionelle Kosmetik sowie Tätowierutensilien. Arbeiten zeitgenössischer Künstler begeben sich schließlich auf die Suche nach einer myanmarischen Moderne.

Eingebettet in die Ausstellung ist eine spezielle Kinderebene: Junge Besucher entdecken gemeinsam mit einem kleinen Mönch Dhammananda seine Heimat. Er erzählt von Klöstern, mythischen Tieren und ihren Planeten und zeigt, wie man sich kleidet und wie die Schrift aussieht. Stationen laden zum Ausprobieren und Staunen ein. 

Ein facettenreiches Begleitprogramm mit Thementagen, einem myanmarischen Neujahrsfest, Vorträgen und Konzerten rundet die Ausstellung ab.",450433,http://prinz.de/stuttgart/events/450433-fuehrung-myanmar-das-goldene-land-4,2014-10-22 06:00:00+00:00,False,12301,http://prinz.de/stuttgart/locations/12301-lindenmuseum/,Lindenmuseum,Lindenmuseum,Germany,Stuttgart,70174,Hegelplatz 1,Hegelplatz 1,48.78276026,9.17005374,kultur/ausstellung,,,710607f43f4f2d26c4a5d3316b979970f96dd7c89acbfbfa6aae712b752b5e2a,,,,2,2014,10,autumn,Relenberg,kultur,ausstellung,06:00:00,Morning
prinz.de/stuttgart/events/411281-massive-lounge-4,prinz.de,Massive Lounge,"A.Skillz (London, UK / Jam CIty / Insane Bangers / Fingerlickin´Records), Poly Fux (Massive Lounge / 
Breakin´Bad Stuttgart), Baumhouse (Massive Lounge / Breakin´Bad Stuttgart), Stereo Trickz & Beezd (BigBeat Stuttgart)",411281,http://prinz.de/stuttgart/events/411281-massive-lounge-4,2014-05-28 11:00:00+00:00,False,14863,http://prinz.de/stuttgart/locations/14863-cue-club/,Cue Club,Cue Club,Germany,Stuttgart,70173,Rotebühlplatz 11,Rotebühlplatz 11,48.7741,9.17278,party/electro,,,95365f27cea7cfc7ffb7072dc3c7f9f81706d182ad759264f1a1178a094180b8,,,,2,2014,5,spring,Europaviertel,party,electro,11:00:00,Morning
www.last.fm/event/1626943+Kleinstadthelden+at+Beat+Club+on+15+September+2010,www.last.fm,Kleinstadthelden,"<div class=""bbcode""><strong>TICKETS:</strong> Karten für die Show bestellen oder zuhause ausdrucken auf <a href=""http://www.adticket.de/index.php/component/event/soloevent/4571?citysearch=stuttgart"" rel=""nofollow"">AD ticket</a>.</div>",1626943,http://www.last.fm/event/1626943+Kleinstadthelden+at+Beat+Club+on+15+September+2010,2010-09-15 12:38:01+00:00,False,8976023,http://www.last.fm/venue/8976023+Beat+Club,Beat Club,Beat Club,Germany,Stuttgart,70173,Schulstr. 12,Schulstr. 12,48.775847,9.176938,,,http://www.myspace.com/beatclubstuttgart,27f341f57323a17fc82ccea0f90746b4ab6c797c4964afb9fbc4b5070f5819ca,,"['Kleinstadthelden', 'Herr Stilz seine Freunde']",2015-07-15 10:25:53.853551,2,2010,9,autumn,Europaviertel,anderes,anderes,12:38:01,Afternoon
www.last.fm/event/1848300+Long+Distance+Calling+at+Universum+on+4+May+2011,www.last.fm,Long Distance Calling,"<div class=""bbcode"">Tickets beim örtlichen Veranstalter <a href=""http://www.musiccircus.de/Tickets/-long-distance-calling-1148.html#veranstaltung/"" rel=""nofollow"">Music Circus Concertbüro</a></div>",1848300,http://www.last.fm/event/1848300+Long+Distance+Calling+at+Universum+on+4+May+2011,2011-05-04 20:30:00+00:00,False,8793825,http://www.last.fm/venue/8793825+Universum,Universum,Universum,Germany,Stuttgart,70173,Charlottenplatz 1,Charlottenplatz 1,48.775898,9.183053,,,http://www.universum-stuttgart.de,da91e135ab9e14a581f4e715e89323038b3119b8ec46dba3691bff8757d127ed,http://www.universum-stuttgart.de/clubkonzert-long-distance-calling-d/,"['Long Distance Calling', 'Nihiling']",2015-07-15 09:36:25.995557,2,2011,5,spring,Europaviertel,anderes,anderes,20:30:00,Evening
www.last.fm/event/799400+Hawelka+at+Erdgeschoss+on+19+November+2008,www.last.fm,Hawelka,,799400,http://www.last.fm/event/799400+Hawelka+at+Erdgeschoss+on+19+November+2008,2008-11-19 21:00:00+00:00,False,8883120,http://www.last.fm/venue/8883120+Erdgeschoss,Erdgeschoss,Erdgeschoss,Germany,Stuttgart,70174,Theodor-Heuss-Straße 4,Theodor-Heuss-Straße 4,48.778108,9.174981,,0711/3585738,http://www.erdgeschoss.eu,c8013576128fa975fc2141447b440842110fcaf17cf72af0adce041e31deb7f6,,['Hawelka'],2015-07-15 16:23:24.125880,2,2008,11,autumn,Relenberg,anderes,anderes,21:00:00,Evening
www.last.fm/event/1816090+%22SONGS+-+WHISPERS%22+PRESENTS+@+Conditorei+(Waitress+For+The+Bees),www.last.fm,"""SONGS & WHISPERS"" PRESENTS @ Conditorei (Waitress For The Bees)",,1816090,http://www.last.fm/event/1816090+%22SONGS+-+WHISPERS%22+PRESENTS+@+Conditorei+(Waitress+For+The+Bees),2011-05-04 19:00:00+00:00,False,9153217,http://www.last.fm/venue/9153217+Conditorei,Conditorei,Conditorei,Germany,Stuttgart,,,,,,,,,5e4cdde14ddedb7530aeaf2b3970901af50e526ba3aeeb755a4dbab846d17e1a,http://www.myspace.com/songsandwhispers,['Waitress for the Bees'],2015-07-15 16:23:57.493009,2,2011,5,spring,Other,anderes,anderes,19:00:00,Evening
www.last.fm/event/3994191+Haftbefehl+at+LKA-Longhorn+on+18+February+2015,www.last.fm,Haftbefehl,,3994191,http://www.last.fm/event/3994191+Haftbefehl+at+LKA-Longhorn+on+18+February+2015,2015-02-18 20:00:00+00:00,False,8787420,http://www.last.fm/venue/8787420+LKA-Longhorn,LKA-Longhorn,LKA-Longhorn,Germany,Stuttgart,70327,Heiligenwiesen 6,Heiligenwiesen 6,48.767324,9.251996,,+49 711 4098290,http://www.lka-longhorn.de/,312a0aefe053fe5208bbad6f9a8aa90d25da11e96a58427f52404cc8e6f3f37b,,['Haftbefehl'],2015-07-15 00:31:14.250902,2,2015,2,winter,Other,anderes,anderes,20:00:00,Evening
www.last.fm/event/1802547+Sascha+Gutzeit+-Monster+of+Rock+-+die+Rock+n+Roll-Theater-Trash-Horror-Kino-Klamauk-H%C3%B6rspiel+Schau!+at+Landespavillon+on+23+February+2011,www.last.fm,Sascha Gutzeit -Monster of Rock - die Rock n Roll-Theater-Trash-Horror-Kino-Klamauk-Hörspiel Schau!,"<div class=""bbcode""><a class=""music tag""><a class=""music tag"">Mit einem Bühnenbild aus projizierten Filmkulissen, fast echtem Kunstblut und grottigen Spezialeffekten, lässt dieses Rock’n’Roll-Grusical keine Wünsche offen:<br />Pulp Fiction trifft Godzilla, Ed Wood trifft AC/DC, Peter Kraus trifft Tarantula und Alice Cooper trifft Larry Brent, der Monty Python trifft - MONSTER OF ROCK zeigt weichgespülten Recyclingmusicals, wo der Hammer hängt!<br /> <a>http://www.monster-of-rock.de/[</a></a>/url]</a></div>",1802547,http://www.last.fm/event/1802547+Sascha+Gutzeit+-Monster+of+Rock+-+die+Rock+n+Roll-Theater-Trash-Horror-Kino-Klamauk-H%C3%B6rspiel+Schau!+at+Landespavillon+on+23+February+2011,2011-02-23 18:44:01+00:00,False,8798059,http://www.last.fm/venue/8798059+Landespavillon,Landespavillon,Landespavillon,Germany,Stuttgart,70173,Schillerstraße 4,Schillerstraße 4,48.782023,9.185066,,+49 (7 11) 2 23 81 38,http://www.landespavillon.com/,149315b109a30b97fb67fa98ea9e28683b60057a555f15c7a3c964b67b66d935,,['Sascha Gutzeit -Monster of Rock - die Rock n Roll-Theater-Trash-Horror-Kino-Klamauk-Hörspiel Schau!'],2015-07-15 15:14:27.882396,2,2011,2,winter,Europaviertel,anderes,anderes,18:44:01,Evening
www.last.fm/event/1799356+KRABAT,www.last.fm,KRABAT,"<div class=""bbcode"">KRABAT<a href=""http://www.last.fm/music/Charlotte+Wilde"" class=""bbcode_artist"">Charlotte Wilde</a></div>",1799356,http://www.last.fm/event/1799356+KRABAT,2011-03-16 20:30:00+00:00,False,9067406,http://www.last.fm/venue/9067406+FITZ!+Figurentheater,FITZ! Figurentheater,FITZ! Figurentheater,Germany,Stuttgart,70173,Eberhardstraße 61,Eberhardstraße 61,48.773031,9.176312,,0711- 24 15 41,http://www.fitz-stuttgart.de,5ae8137d9c00bf95c7fa06e9abaf7980d85c2d576a20b7814133c3befd5672ae,http://Figuren Theater Wilde & Vogel,"['Figurentheater Wilde&Vogel', 'Charlotte Wilde', 'Theater Wilde & Vogel']",2015-07-15 16:23:40.330263,2,2011,3,spring,Europaviertel,anderes,anderes,20:30:00,Evening
www.last.fm/event/3761968+Dans+Dans+at+Caf%C3%A9+Galao+on+18+December+2013,www.last.fm,Dans Dans,,3761968,http://www.last.fm/event/3761968+Dans+Dans+at+Caf%C3%A9+Galao+on+18+December+2013,2013-12-18 20:30:00+00:00,False,9067304,http://www.last.fm/venue/9067304+Caf%C3%A9+Galao,Café Galao,Café Galao,Germany,Stuttgart,70178,Tübinger Straße 90,Tübinger Straße 90,48.765214,9.168722,,0711/41000140,http://www.galao-stuttgart.de/,ea9ac95cfabc1d6eb87ecf236f027bc5eff5f09f0cdf1a3a41b8f76eecdec76e,,['Dans Dans'],2015-07-15 11:26:19.690761,2,2013,12,winter,Karlshöhe,anderes,anderes,20:30:00,Evening
www.last.fm/event/545763+Skatoons+at+Club+Prag+on+12+March+2008,www.last.fm,Skatoons,,545763,http://www.last.fm/event/545763+Skatoons+at+Club+Prag+on+12+March+2008,2008-03-12 01:10:01+00:00,False,8807715,http://www.last.fm/venue/8807715+Club+Prag,Club Prag,Club Prag,Germany,Stuttgart,70469,Heilbronnerstraße 261,Heilbronnerstraße 261,48.811265,9.180445,,,http://www.club-prag.de,b4e02ba5b20a6eed1d6dbac0af5059ec4fe69df380df34cdc3359b40241ffefc,,"['Skatoons', 'Ezzo']",2015-07-15 10:24:34.099832,2,2008,3,spring,Feuerbach-Ost,anderes,anderes,01:10:01,Night
www.last.fm/event/1915867+Frei.Wild+Die+Welt+brennt+X-Mas+Meeting+2011,www.last.fm,Frei.Wild Die Welt brennt X-Mas Meeting 2011,,1915867,http://www.last.fm/event/1915867+Frei.Wild+Die+Welt+brennt+X-Mas+Meeting+2011,2011-12-28 18:30:00+00:00,False,8779783,http://www.last.fm/venue/8779783+Hanns-Martin-Schleyer-Halle,Hanns-Martin-Schleyer-Halle,Hanns-Martin-Schleyer-Halle,Germany,Stuttgart,70372,Mercedesstr. 69,Mercedesstr. 69,48.793811,9.226992,,,http://www.schleyerhalle.de,46969e1dbfb9ce05c849a2425847f03cc6d8acbcaa5d13df5850e34d75389ff1,,"['Frei.Wild', 'Serum 114', 'Unantastbar']",2015-07-15 11:01:56.180787,2,2011,12,winter,Bad Cannstatt,anderes,anderes,18:30:00,Evening
www.last.fm/event/3984365+Mdou+Moctar+at+Rakete+on+19+November+2014,www.last.fm,Mdou Moctar,,3984365,http://www.last.fm/event/3984365+Mdou+Moctar+at+Rakete+on+19+November+2014,2014-11-19 21:29:01+00:00,False,10331212,http://www.last.fm/venue/10331212+Rakete,Rakete,Rakete,Germany,Stuttgart,70180,Filderstraße 47,Filderstraße 47,,,,,http://www.theaterrampe.de/rakete,d19b8dd7eaa270d82c8ba95d3ac483c6ac636f0c57cc21e0a6d785ef6112b3a7,,['Mdou Moctar'],2015-07-15 16:22:39.731773,2,2014,11,autumn,Weinsteige,anderes,anderes,21:29:01,Evening
www.last.fm/event/3338570+A+Place+to+Bury+Strangers+at+Universum+on+19+September+2012,www.last.fm,A Place to Bury Strangers,,3338570,http://www.last.fm/event/3338570+A+Place+to+Bury+Strangers+at+Universum+on+19+September+2012,2012-09-19 20:00:00+00:00,False,8793825,http://www.last.fm/venue/8793825+Universum,Universum,Universum,Germany,Stuttgart,70173,Charlottenplatz 1,Charlottenplatz 1,48.775898,9.183053,,,http://www.universum-stuttgart.de,da91e135ab9e14a581f4e715e89323038b3119b8ec46dba3691bff8757d127ed,,['A Place to Bury Strangers'],2015-07-15 09:36:23.688589,2,2012,9,autumn,Europaviertel,anderes,anderes,20:00:00,Evening
www.last.fm/event/4093595+Rangleklods+at+Schr%C3%A4glage+on+13+May+2015,www.last.fm,Rangleklods,,4093595,http://www.last.fm/event/4093595+Rangleklods+at+Schr%C3%A4glage+on+13+May+2015,2015-05-13 20:00:00+00:00,False,10376888,http://www.last.fm/venue/10376888+Schr%C3%A4glage,Schräglage,Schräglage,Germany,Stuttgart,,,,,,,,,5cc7ce20e4c7467c77eb729b3f46656c5fc6d8f8a6b6942b03c45b39f391c15e,http://www.songkick.com/concerts/22875663-rangleklods-at-schraglage?utm_source=3286&utm_medium=partner&utm_campaign=facebook_tab&utm_content=3840036,['Rangleklods'],2015-07-15 12:18:56.179442,2,2015,5,spring,Other,anderes,anderes,20:00:00,Evening
www.last.fm/event/3489787+Walter+Schreifels+at+Jugendhaus+West+on+13+March+2013,www.last.fm,Walter Schreifels,,3489787,http://www.last.fm/event/3489787+Walter+Schreifels+at+Jugendhaus+West+on+13+March+2013,2013-03-13 20:00:00+00:00,False,8812917,http://www.last.fm/venue/8812917+Jugendhaus+West,Jugendhaus West,Jugendhaus West,Germany,Stuttgart,70193,Bebelstraße 26,Bebelstraße 26,48.775085,9.154581,,+49-(0)711-630821,http://www.jugendhaus.net/west/start/,ebe3c81ce133ece826ab4fab41a4d69010c88271df5ac1749da3459f1a48bf0f,,"['Walter Schreifels', 'Still Life With Ghosts']",2015-07-15 12:00:53.836298,2,2013,3,spring,Kräherwald,anderes,anderes,20:00:00,Evening
www.last.fm/event/1676328+Sun+Araw+at+FFUS+-+Waggons+am+Nordbahnhof+on+27+October+2010,www.last.fm,Sun Araw,,1676328,http://www.last.fm/event/1676328+Sun+Araw+at+FFUS+-+Waggons+am+Nordbahnhof+on+27+October+2010,2010-10-27 13:30:01+00:00,False,8879651,http://www.last.fm/venue/8879651+FFUS+%252F+Waggons+am+Nordbahnhof,FFUS / Waggons am Nordbahnhof,FFUS / Waggons am Nordbahnhof,Germany,Stuttgart,70191,Nordbahnhofstraße 153,Nordbahnhofstraße 153,48.801876,9.189812,,,http://www.ffus.de www.yardfestival.com,9406b125a19299aa1ec180174dbde48ce7d7ac7fdf8b1a4b3805134d129bebf0,,['Sun Araw'],2015-07-15 11:35:56.820230,2,2010,10,autumn,Am Rosensteinpark,anderes,anderes,13:30:01,Afternoon
www.last.fm/event/3502550+The+Baboon+Show+at+Wagenhallen+on+17+April+2013,www.last.fm,The Baboon Show,"<div class=""bbcode"">Punk-Rock aus Schweden</div>",3502550,http://www.last.fm/event/3502550+The+Baboon+Show+at+Wagenhallen+on+17+April+2013,2013-04-17 20:00:00+00:00,False,8893002,http://www.last.fm/venue/8893002+Wagenhallen,Wagenhallen,Wagenhallen,Germany,Stuttgart,70191,Innerer Nordbahnhof 1,Innerer Nordbahnhof 1,48.800405,9.186083,,+49-(0)711-2537012,http://www.wagenhallen.de,65471a0456ae6120c192809883714dc3cafd7233bfd5efebd8045b8947dc1121,http://www.wagenhallen.de/eventreader/events/baboon_1.html,['The Baboon Show'],2015-07-15 09:36:10.790677,2,2013,4,spring,Am Rosensteinpark,anderes,anderes,20:00:00,Evening
www.last.fm/event/843070+The+Kimberlakes+at+Corso+Bar+on+17+December+2008,www.last.fm,The Kimberlakes,,843070,http://www.last.fm/event/843070+The+Kimberlakes+at+Corso+Bar+on+17+December+2008,2008-12-17 21:40:01+00:00,False,8888479,http://www.last.fm/venue/8888479+Corso+Bar,Corso Bar,Corso Bar,Germany,Stuttgart,,,,48.773733,9.177495,,,,0174b2a0e5c5f1d5087fd022b2d83e281f84b71238d84b04bb9c8a47a4f468a2,,['The Kimberlakes'],2015-07-15 10:41:50.986391,2,2008,12,winter,Other,anderes,anderes,21:40:01,Evening
www.last.fm/event/3480937+No+Omega+at+Jugendhaus+West+on+17+April+2013,www.last.fm,No Omega,,3480937,http://www.last.fm/event/3480937+No+Omega+at+Jugendhaus+West+on+17+April+2013,2013-04-17 20:00:00+00:00,False,8812917,http://www.last.fm/venue/8812917+Jugendhaus+West,Jugendhaus West,Jugendhaus West,Germany,Stuttgart,70193,Bebelstraße 26,Bebelstraße 26,48.775085,9.154581,,+49-(0)711-630821,http://www.jugendhaus.net/west/start/,ebe3c81ce133ece826ab4fab41a4d69010c88271df5ac1749da3459f1a48bf0f,,"['No Omega', 'This Gift Is a Curse', 'Palm Reader']",2015-07-15 12:00:53.836298,2,2013,4,spring,Kräherwald,anderes,anderes,20:00:00,Evening
