id,hostname,eventData.name,eventData.description,eventData.sourceId,eventData.url,eventData.startDate,eventData.cancelled,eventData.location.sourceId,eventData.location.url,eventData.location.name,eventData.location.location.name,eventData.location.location.address.country.longName,eventData.location.location.address.city,eventData.location.location.address.postalCode,eventData.location.location.address.street,eventData.location.location.address.streetHouseNumber,eventData.location.location.coordinate.lat,eventData.location.location.coordinate.lon,eventData.location.category,eventData.location.phone,eventData.location.website,eventData.location.eventPlaceId,eventData.webpageEvent,eventData.artists,eventData.sourceDate,dayofweek,year,month,season,district,supercategory,subcategory,starting_hour,time_of_day
www.last.fm/event/3523281+Between+the+Beats+Series,www.last.fm,Between the Beats Series,"<div class=""bbcode""><a href=""http://www.between-the-beats.de/series/programm/mfmb/"" rel=""nofollow"">www.between-the-beats.de/series/programm/mfmb/</a><br /><br />Die Historie von MF/MB/ beginnt interessant zu werden, als nach unzähligen Coversongs und Musikerwechseln die jetzige Besetzung nach Malmö zieht und Teil der hiesigen Szene wird. Mit eigenen Songs und einer kaum zu bändigen Power waren sie plötzlich die wilde Liveband, die einfach nicht genug zu bekommen schien. Ihre Umtriebigkeit brachte sie außergewöhnlich schnell auf Tour. Ohne Veröffentlichung eines Albums tourten sie mit Bands wie The Faint and The Sounds, füllten alleine die Konzertsäle Europas und bespielten unzählige Festivalbühnen (Roskilde, Hultsfred u.a.)!<br /><br />2010 veröffentlichten die Schweden sehr erfolgreich ihr Debütalbum &quot;Folded&quot;. Die Singles liefen beim schwedischen Radio P3 auf Rotation und wurden Soundtrack von TV-Shows wie CSI:NY und The Inbetweeners.<br /><br />Mit der Hilfe von Mathias Oldén (Logh, The Hives) und Magnus Lindberg (Refused) nahmen MF/MB/ im vergangenen Jahr ihren Nachfolger &quot;Colossus&quot; (Release: März 2013) auf. Alle Songs sind live und gemeinsam eingespielt, was der Hörer im positivsten Sinne spürt. Die Intensität und Dringlichkeit wird mit jeder Minute übertragen, setzt Kräfte frei und macht süchtig! Der Sound auf &quot;Colossus&quot; bringt im Gegensatz zum Vorgänger noch mehr Fülle und Reife mit sich. In kürzester Zeit werden zwei drums, Synthesizer und Gitarren zu Soundwänden aufgetürmt, die von den druckvollen lead-vocals unterstützt werden. Die erste Single &quot;Casualties&quot; repräsentiert, dass MF/MB/ in Songstrukturen denken und wahnsinnig tanzbar daher kommen. Der Song &quot;Cocktail Kids&quot; erinnert andererseits an das konzeptionelle Suburbs von Arcade Fire, wenn sich auch Zeit und Ruhe genommen wird, ohne den Blick für das Ganze zu verlieren.<br /><br />Beim Reeperbahnfestival 2012 hat MF/MB/ bewiesen, dass sie für ein erfolgreiches Jahr gewappnet sind. Dem Auftritt beim PASS!ON VICTIM im Januar folgt die Album-Veröffentlichung am 1. März 2013 sowie eine ausgiebige Europa-Tour samt Festival-Sommer, dabei freuen wir uns auf ihren Besuch im Keller Klub, Stuttgart!</div>",3523281,http://www.last.fm/event/3523281+Between+the+Beats+Series,2013-03-27 21:00:00,False,8817135,http://www.last.fm/venue/8817135+Keller+Klub,Keller Klub,Keller Klub,Germany,Stuttgart,70173,Rotebühlplatz 4,Rotebühlplatz 4,48.774321,9.173841,,+49 (0)711 7223783,http://www.kellerklub.com/,4c29ee23e9e1f6964548a8e0ed4351b780e24eae0bce61aebde93e94b18392a1,,['MF/MB/'],2015-07-15 09:42:54.679618700,2,2013,3,spring,Europaviertel,anderes,anderes,21:00:00,Evening
www.last.fm/event/403293+Another+World,www.last.fm,Another World,,403293,http://www.last.fm/event/403293+Another+World,1998-10-07 20:00:00,False,8879974,http://www.last.fm/venue/8879974+Beethovensaal,Beethovensaal,Beethovensaal,Germany,Stuttgart,70174,Berliner Platz 1-3,Berliner Platz 1-3,48.77929,9.17004,,+49(0)711/20 27-710,http://www.liederhalle-stuttgart.de/,2080198098420cea3f13af2fedf8249a4391c08febb4ccffa1b82700574a5c98,,['Brian May'],2015-07-15 12:21:44.459932400,2,1998,10,autumn,Relenberg,anderes,anderes,20:00:00,Evening
www.last.fm/event/4095634+die+siffer+supporten+ABW%C3%84RTS,www.last.fm,die siffer supporten ABWÄRTS,"<div class=""bbcode"">Die Kultband um Frank Z. und Rodrigo Gonzalez (DIE ÄRTZE) machen Station in Stuttgart! Dabei werden sie fast schon traditionell von der hartchorpop-Band aus der Region Stuttgart supportet!<br /><br />mehr Infos gibts hier: <a href=""http://www.motorcityrock.de/events/detail/4415/abwaerts-d-die-siffer-d.html"" rel=""nofollow"">http://www.motorcityrock.de/events/detail/4415/abwaerts-d-die-siffer-d.html</a><br /><br /><a href=""http://www.last.fm/music/die+siffer"" class=""bbcode_artist"">die siffer</a></div>",4095634,http://www.last.fm/event/4095634+die+siffer+supporten+ABW%C3%84RTS,2015-04-15 20:00:00,False,8778879,http://www.last.fm/venue/8778879+Schocken,Schocken,Schocken,Germany,Stuttgart,70173,Hirschstraße 36,Hirschstraße 36,48.77363,9.17547,,,http://www.club-schocken.de,9383c361da7d0da636bec25ffea9a47c3314f929bd5d6e8cd12287e3fd93beb9,,"['die siffer', 'Abwärts']",2015-07-15 10:18:22.653767300,2,2015,4,spring,Europaviertel,anderes,anderes,20:00:00,Evening
prinz.de/stuttgart/events/148331-steinsuppe-2,prinz.de,STEINSUPPE,STEINSUPPE oder: Wer hat denn da Angst vor dem Wolf?Theater von Kindern für große und kleine Menschen.,148331,http://prinz.de/stuttgart/events/148331-steinsuppe-2,2013-07-03 02:00:00,False,12115,http://prinz.de/stuttgart/locations/12115-dreigroschentheater/,Dreigroschentheater,Dreigroschentheater,Germany,Stuttgart,70178,Kolbstr. 4c,Kolbstr. 4c,48.76523362,9.16942661,kultur/buehne,,,21e85be2b4676350af89d855dda3c9eef6cf0d057885ba2943aa5bee040ff8de,,,,2,2013,7,summer,Karlshöhe,kultur,buehne,02:00:00,Night
prinz.de/stuttgart/events/218131-stereo-loves-hiphop-15,prinz.de,Stereo loves HipHop,DJ Tow.B legt heute HipHop und R'n'B zum Abtanzen auf.,218131,http://prinz.de/stuttgart/events/218131-stereo-loves-hiphop-15,2012-10-10 11:00:00,False,12014,http://prinz.de/stuttgart/locations/12014-stereo-lounge/,Stereo 5.1 Lounge,Stereo 5.1 Lounge,Germany,Stuttgart,70174,Fritz-Elsas-Str. 60,Fritz-Elsas-Str. 60,48.77604201,9.17068359,party/black,,,1d34bbf08d468cb7e8bb9511bc982f5bab5fc9ba38e85288b94cdfbb403761fe,,,,2,2012,10,autumn,Relenberg,party,black,11:00:00,Morning
prinz.de/stuttgart/events/150801-musikfestuttgart-2013-bach-tanzt-tango,prinz.de,MUSIKFESTUTTGART 2013 - Bach tanzt Tango,"Dieses Programm offeriert eine Sicht auf Bach durch die Tangobrille und man darf staunen, wie gut das zusammengeht. Das Artemis Quartett ist nicht nur eines der renommiertesten Ensembles für das klassisch-romantische Repertoire, sondern auch ein Spezialist für erhellende Programmzusammenstellungen.",150801,http://prinz.de/stuttgart/events/150801-musikfestuttgart-2013-bach-tanzt-tango,2013-09-04 07:00:00,False,12342,http://prinz.de/stuttgart/locations/12342-neues-schloss-stuttgart/,Neues Schloss Stuttgart,Neues Schloss Stuttgart,Germany,Stuttgart,70173,Schloßplatz 1,Schloßplatz 1,48.77812315,9.18100909,kultur/klassik,,,a27e1efb4bc60b8485369bb300ad839e65e1069f1d1e79974cd6fe7ce889ccd9,,,,2,2013,9,autumn,Europaviertel,kultur,klassik,07:00:00,Morning
prinz.de/stuttgart/events/158643-cuisine-cinema-le-nom-des-gens,prinz.de,Cuisine & Cinema: Le Nom des Gens,Zuerst gibt's feine französische Küche und anschließend den romantisch verspielten Indipendent-Streifen Le Nom des Gens.,158643,http://prinz.de/stuttgart/events/158643-cuisine-cinema-le-nom-des-gens,2012-09-19 07:00:00,False,10503,http://prinz.de/stuttgart/locations/10503-nil-cafe-am-see/,Nil - Café am See,Nil - Café am See,Germany,Stuttgart,70173,Am Schloßgarten 26,Am Schloßgarten 26,48.78768,9.1878751,stadtleben/special-events,,,c1aabb52eb318058d5e12aba9f4f4756bd1b43ecbc2421c29580c059bb072396,,,,2,2012,9,autumn,Europaviertel,stadtleben,special-events,07:00:00,Morning
prinz.de/stuttgart/events/159257-pur-8,prinz.de,PUR,"Es ist soweit: Nach dem 30-jährigen Bandjubiläum mit der Akustiktour im Jahr 2011, stehen die Zeichen nun wieder voll auf PUR - die Tournee 2013 steht in den Startlöchern!



Mit 13 Konzerten in 12 Städten sind PUR wieder zu Gast in den großen Arenen Deutschlands. Der Tourauftakt startet direkt mit einem Doppel-Konzert am 15. und 16. Februar in der Dortmunder Westfalenhalle. 



Um den Fans wieder ein einmaliges Konzerterlebnis zu bescheren, wird die Bühnenproduktion zahlreiche Spezialeffekte und Überraschungen bereithalten. Aufgrund der guten Erfahrungen während der Akustiktour haben sich PUR diesmal für eine Kopf-/ Frontbühne entschieden. 



Bis zum ersten Konzert gönnt sich die Band jedoch keine Pause, sondern hat direkt im Studio die Arbeit am neuen PUR-Album aufgenommen, welches im Herbst 2012 veröffentlicht wird.



Sichern Sie sich jetzt Ihre Tickets!",159257,http://prinz.de/stuttgart/events/159257-pur-8,2013-02-27 08:00:00,False,11556,http://prinz.de/stuttgart/locations/11556-hanns-martin-schleyer-halle/,Hanns-Martin-Schleyer-Halle,Hanns-Martin-Schleyer-Halle,Germany,Stuttgart,70372,Mercedesstr. 69,Mercedesstr. 69,48.793826,9.225851,konzert/pop,,,46969e1dbfb9ce05c849a2425847f03cc6d8acbcaa5d13df5850e34d75389ff1,,,,2,2013,2,winter,Bad Cannstatt,konzert,pop,08:00:00,Morning
prinz.de/stuttgart/events/154834-ofrin-band,prinz.de,Ofrin & Band,"In den Konzerten der israelischen Sängerin Ofrin trifft theatrale Performance auf Projektionskunst und elektronische Musik auf handgemachten Akustikpop. Aus ihren Stücken schimmern tranceartige Stammesmusiken ebenso hervor wie virtuelle Klangwelten, wie sie nur dem urbanen Raum einer Weltstadt wie Tel Aviv oder Berlin entspringen können.",154834,http://prinz.de/stuttgart/events/154834-ofrin-band,2013-06-12 08:00:00,False,13980,http://prinz.de/stuttgart/locations/13980-galao/,Galào,Galào,Germany,Stuttgart,70178,Tübinger Str. 90,Tübinger Str. 90,48.7652146,9.1684728,konzert/pop,,,85813b665ffda7107ceba3c2ac6d96e675362163a282fd96bd32e4c92732e94a,,,,2,2013,6,summer,Karlshöhe,konzert,pop,08:00:00,Morning
prinz.de/stuttgart/events/155422-frank-gaudlitz-sonnenstrasse,prinz.de,,"Frank Gaudlitz ist mit seiner Arbeit auf Spurensuche, Identitätsfindung und Positionsbestimmung. 2010 machte er sich für mehrere Monate auf, um auf den Spuren von Alexander von Humboldt durch Südamerika zu reisen. Mit seinen großartigen Fotografien hielt er Landschaften und Menschen entlang der sogennanten Sonnenstraße fest.",155422,http://prinz.de/stuttgart/events/155422-frank-gaudlitz-sonnenstrasse,2013-06-05 07:30:00,False,11962,http://prinz.de/stuttgart/locations/11962-vhs-photogalerie/,VHS-Photogalerie,VHS-Photogalerie,Germany,Stuttgart,70173,Rotebühlplatz 28,Rotebühlplatz 28,48.77492906,9.17108341,kultur/ausstellung,,,2a97a69e0bd16ad9f16f1cfef45f791be8260c4579623faac1a3f0ba2189a7d7,,,,2,2013,6,summer,Europaviertel,kultur,ausstellung,07:30:00,Morning
prinz.de/stuttgart/events/155423-stimmen-verbannter-dichter-stimmen-verfolgter,prinz.de,Stimmen verbannter Dichter - Stimmen verfolgter Autoren,"Textauszügen und Kurzbiographien erinnern an einige Schriftstellerinnen und Schriftsteller, deren Werke der Bücherverbrennung zum Opfer gefallen sind. Manche von ihnen sind heute in Vergessenheit geraten, ihnen gilt in diesem Vortrag das besondere Interesse.",155423,http://prinz.de/stuttgart/events/155423-stimmen-verbannter-dichter-stimmen-verfolgter,2013-06-05 07:00:00,False,10971,http://prinz.de/stuttgart/locations/10971-treffpunkt-rotebuehlplatz/,Treffpunkt Rotebühlplatz,Treffpunkt Rotebühlplatz,Germany,Stuttgart,70173,Rotebühlplatz 28,Rotebühlplatz 28,48.77492906,9.17108341,kultur/lesung,,,ce9011a93f2b5bc1e7c7236ca014d134fe056a1a8039848c8bc6ef35435f7c52,,,,2,2013,6,summer,Europaviertel,kultur,lesung,07:00:00,Morning
prinz.de/stuttgart/events/155424-der-pianist,prinz.de,,"Der mit dem Oscar ausgezeichnete Film, erzählt die wahre Geschichte des verstorbenen Konzertpianisten und Komponisten Wladyslaw Szpilman.",155424,http://prinz.de/stuttgart/events/155424-der-pianist,2013-06-05 08:00:00,False,10971,http://prinz.de/stuttgart/locations/10971-treffpunkt-rotebuehlplatz/,Treffpunkt Rotebühlplatz,Treffpunkt Rotebühlplatz,Germany,Stuttgart,70173,Rotebühlplatz 28,Rotebühlplatz 28,48.77492906,9.17108341,kultur/buehne,,,ce9011a93f2b5bc1e7c7236ca014d134fe056a1a8039848c8bc6ef35435f7c52,,,,2,2013,6,summer,Europaviertel,kultur,buehne,08:00:00,Morning
prinz.de/stuttgart/events/155427-matthias-horx-das-ende-der-welt-oder-eine-neu,prinz.de,Matthias Horx : Das Ende der Welt oder eine neue Renaissance?,"In seinem Vortrag ""Das Ende der Welt oder eine neue Renaissance?"", beschäftigt sich Matthias Horx mit der heutigen Welt die sowohl Fortschritt als auch Katastrophen hervorbringt. Doch Horx will mit seinem Vortrag keine Ängste und Panik schüren, sondern zeigt Möglichkeiten auf, sich auf das Unvorhersehbare vorzubereiten und Katastrophen zu Chancen zu machen.",155427,http://prinz.de/stuttgart/events/155427-matthias-horx-das-ende-der-welt-oder-eine-neu,2013-06-12 08:00:00,False,10971,http://prinz.de/stuttgart/locations/10971-treffpunkt-rotebuehlplatz/,Treffpunkt Rotebühlplatz,Treffpunkt Rotebühlplatz,Germany,Stuttgart,70173,Rotebühlplatz 28,Rotebühlplatz 28,48.77492906,9.17108341,stadtleben/diskussion-vortrag,,,ce9011a93f2b5bc1e7c7236ca014d134fe056a1a8039848c8bc6ef35435f7c52,,,,2,2013,6,summer,Europaviertel,stadtleben,diskussion-vortrag,08:00:00,Morning
prinz.de/stuttgart/events/155448-carte-blanche-2,prinz.de,,"Diesmal hat sich die in Paris lebende Autorin Anne Weber den Schriftsteller, Kolumnisten und experimentellen Blogger Eric Chevillard gewünscht und ihm folgende Frage(n) gestellt: ""Neigt sich die Waagschale beim Schreiben mehr nach der Seite des Vergnügens oder des Leids? Ist die Literatur für Sie ein Mittel, sich gegen die Wirklichkeit zu wappnen? Ein Exorzismus? Sind alle Wörter geeignet, in diesem Kampf eingesetzt zu werden?",155448,http://prinz.de/stuttgart/events/155448-carte-blanche-2,2013-06-19 08:00:00,False,12766,http://prinz.de/stuttgart/locations/12766-literaturhaus/,Literaturhaus,Literaturhaus,Germany,Stuttgart,70174,Breitscheidstr. 4,Breitscheidstr. 4,48.7795179,9.16839491,kultur/lesung,,,2c6e99c2547d08d64d0482f87661c1db6633e1a5c48e203c0b8168e2a2771875,,,,2,2013,6,summer,Relenberg,kultur,lesung,08:00:00,Morning
prinz.de/stuttgart/events/155657-made-in-stuttgart-black-box-brd,prinz.de,Made in Stuttgart: Black Box BRD,"Mit den klassischen Mitteln des Dokumentarfilms, also mit neuen Interviews und unter Verwendung alter Quellen wie Nachrichtensendungen und privater 8-mm-Filme, nähert sich Veiel zwei Lebensgeschichten, die auf den ersten Blick kaum unterschiedlicher sein könnten.",155657,http://prinz.de/stuttgart/events/155657-made-in-stuttgart-black-box-brd,2013-06-19 07:00:00,False,12183,http://prinz.de/stuttgart/locations/12183-altes-schloss-stuttgart/,Altes Schloss Stuttgart,Altes Schloss Stuttgart,Germany,Stuttgart,70173,Schillerplatz 6,Schillerplatz 6,48.77701858,9.17952531,kultur/buehne,,,603898b146bb296f336508d466e0f97c120ce3b8ad049d9b90f442c556ebd142,,,,2,2013,6,summer,Europaviertel,kultur,buehne,07:00:00,Morning
prinz.de/stuttgart/events/155672-rosenberg-oder-tal-xxl,prinz.de,Rosenberg oder Tal XXL,"Rosenberg oder Tal-Partys halten was sie versprechen. Alle Tische sind ausreserviert, der Schampus fließt und frühes Erscheinen lohnt sich, um den maximalen Partyspaß bis früh in die Morgenstunden genießen zu können.Rosenberg oder Tal Urgestein CHRIS DAVID schmettert die Rosenberg-sounds im Großen Club auf die Lauscher. Die Jungs von FOXX FLOW verwöhnen die Freunde, der elektronischen Beats in der Lounge.",155672,http://prinz.de/stuttgart/events/155672-rosenberg-oder-tal-xxl,2013-10-23 08:00:00,False,12212,http://prinz.de/stuttgart/locations/12212-perkins-park/,Perkins Park,Perkins Park,Germany,Stuttgart,70191,Stresemannstr. 39,Stresemannstr. 39,48.80476138,9.17459728,party/popcharts,,,717a666b87b1a9f9aaa4ff2f0f621397d2fadb91d3867714b12cc9b821a865e5,,,,2,2013,10,autumn,Am Rosensteinpark,party,popcharts,08:00:00,Morning
prinz.de/stuttgart/events/158357-queen-ifrica-tony-rebel,prinz.de,Queen Ifrica & Tony Rebel,"Conscious Reggae aus Jamaica. Queen Ifrica, die Tochter von Derrick Morgan, schaut gerne genauer hin und singt passende Lieder darüber. Jetzt kommt sie mit ihrem einstigen Entdecker Toni Rebel auf Tour.",158357,http://prinz.de/stuttgart/events/158357-queen-ifrica-tony-rebel,2012-11-14 08:00:00,False,12805,http://prinz.de/stuttgart/locations/12805-universum/,Universum,Universum,Germany,Stuttgart,70173,Charlottenplatz 1,Charlottenplatz 1,48.77593151,9.1824392,konzert/black,,,da91e135ab9e14a581f4e715e89323038b3119b8ec46dba3691bff8757d127ed,,,,2,2012,11,autumn,Europaviertel,konzert,black,08:00:00,Morning
prinz.de/stuttgart/events/156766-nationalpark-schwarzwald-was-haben-stuttgarte,prinz.de,Nationalpark Schwarzwald. Was haben Stuttgarter davon?,"Ein Nationalpark Schwarzwald ist für’s ganze Ländle von Bedeutung. Der Vortrag erklärt u.a., warum wir Prozessschutz brauchen und was der Unterschied zwischen Naturpark und Nationalpark ist. Anschließend ist Zeit für Ihre Fragen.",156766,http://prinz.de/stuttgart/events/156766-nationalpark-schwarzwald-was-haben-stuttgarte,2013-06-19 07:30:00,False,15241,http://prinz.de/stuttgart/locations/15241-greenpeace-stuttgart/,Greenpeace Stuttgart,Greenpeace Stuttgart,Germany,Stuttgart,70178,Augustenstr. 57,Augustenstr. 57,48.77022,9.16264,stadtleben/diskussion-vortrag,,,b7cce11448bf41fb7e3809e15eaa3b04a447fe38dbecb1ba83f5e980230f5baf,,,,2,2013,6,summer,Karlshöhe,stadtleben,diskussion-vortrag,07:30:00,Morning
www.last.fm/event/854327+beyond+vision,www.last.fm,beyond vision,"<div class=""bbcode"">beyond vision ist ein innovatives Konzert-Abenteuer<br />aus Musik und Film, bei dem das <a href=""http://www.last.fm/music/Stuttgarter+Kammerorchester"" class=""bbcode_artist"">Stuttgarter Kammerorchester</a><br />in eine Videoinstallation integriert ist.<br /><br />Mehr Informationen:<br /><a href=""http://beyondvision-konzert.de"" rel=""nofollow"">http://beyondvision-konzert.de</a><br /><a href=""http://www.kreativrauschen.de/projekte/beyond-vision/"" rel=""nofollow"">http://www.kreativrauschen.de/projekte/beyond-vision/</a><br /><a href=""http://bewegtbildbau.de/beyond-vision"" rel=""nofollow"">http://bewegtbildbau.de/beyond-vision</a><br /><a href=""http://www.widemusic.de/"" rel=""nofollow"">http://www.widemusic.de/</a></div>",854327,http://www.last.fm/event/854327+beyond+vision,2008-12-03 21:00:00,False,8987020,http://www.last.fm/venue/8987020+Kunstgeb%C3%A4ude,Kunstgebäude,Kunstgebäude,Germany,Stuttgart,70173,Schlossplatz 2,Schlossplatz 2,48.777741,9.180225,,(0)711 - 22 33 70,http://www.wkv-stuttgart.de/,a40b0e6e60a94175c4bf6a3ab8fe5e3cae6c93d0397d7d86214b3a2480bd09d7,http://beyondvision-konzert.de,['Stuttgarter Kammerorchester'],2015-07-15 16:23:32.096309200,2,2008,12,winter,Europaviertel,anderes,anderes,21:00:00,Evening
prinz.de/stuttgart/events/218133-stereo-loves-hiphop-16,prinz.de,Stereo loves HipHop,DJ Cin legt heute HipHop und R'n'B zum Abtanzen auf.,218133,http://prinz.de/stuttgart/events/218133-stereo-loves-hiphop-16,2012-10-24 11:00:00,False,12014,http://prinz.de/stuttgart/locations/12014-stereo-lounge/,Stereo 5.1 Lounge,Stereo 5.1 Lounge,Germany,Stuttgart,70174,Fritz-Elsas-Str. 60,Fritz-Elsas-Str. 60,48.77604201,9.17068359,party/black,,,1d34bbf08d468cb7e8bb9511bc982f5bab5fc9ba38e85288b94cdfbb403761fe,,,,2,2012,10,autumn,Relenberg,party,black,11:00:00,Morning
prinz.de/stuttgart/events/161058-seminar-34abenteuer-philosophie34-fuer-alle-u,prinz.de,Seminar ,"Seminar 4x mittwochs 19:00-21:00 Uhr



Themen:

1. Praktische Philosophie

- Wer bin ich? Wie kann ich gut und kraftvoll handeln?

- Wie lebe ich selbstbestimmt?

- Wie kann ich das Beste in mir verwirklichen?



2. Buddhismus

- Wie überwinde ich das Leid und finde mein Glück?

- Achtsamkeit und Meditation: Wie kann ich bewusst leben?

- Der Weg der Goldenen Mitte



3. Platon

- Das Höhlengleichnis und der Weg zur Weisheit

- Wie werden wir manipuliert? Wie können wir uns befreien?

- Gerechtigkeit und Politik: Ein Widerspruch?



4. Die Stoiker Seneca, Epiktet und Marc Aurel

- Seelenruhe und Gelassenheit: Wie bleibe ich cool in allen Lebenslagen?

- Abenteuer Leben: Wie gehe ich mit Herausforderungen um?

- Carpe diem! Die Philosophie des Hier und Jetzt oder wie man die Zeit richtig nutzt.",161058,http://prinz.de/stuttgart/events/161058-seminar-34abenteuer-philosophie34-fuer-alle-u,2013-07-03 07:00:00,False,14678,http://prinz.de/stuttgart/locations/14678-treffpunkt-philosophie/,Treffpunkt Philosophie,Treffpunkt Philosophie,Germany,Stuttgart,70174,Theodor-Heuss-Str. 16,Theodor-Heuss-Str. 16,48.77705,9.17322,stadtleben/diskussion-vortrag,,,7c34e2d756c388586be2e1472546477411ebf792b1d2edee1323bfed42c87824,,,,2,2013,7,summer,Relenberg,stadtleben,diskussion-vortrag,07:00:00,Morning
prinz.de/stuttgart/events/492493-shadowland-pilobolus-dance-theatre-17,prinz.de,Shadowland - Pilobolus Dance Theatre,"Gewaltige Elefanten und unberechenbare Kleinwürmer bevölkern diese Bühne, flüchtende Wassertöpfe, rasende Lastwagen, bewaffnete Menschenfresser und zwischen allen ein zartes, liebenswertes Mädchen mit Hundekopf. Die Geschichte nimmt so dramatische Wendungen, dass die Zuschauer um das Leben des Mädchens fürchten. Und darüber vergessen, dass es sich um eine perfekte Illusion handelt: Dieses Bühnen-Geschehen inszenieren grandiose Akrobaten allein mit Licht und Schatten – blendend, nachtschwarz und geheimnisvoll. Das Schattenspiel gehört zu den ältesten Kulturtechniken der Welt, doch selten hat es größere Strahlkraft entfaltet und Begeisterung freigesetzt als in „Shadowland“.
Hinter dieser weltweit gefeierten Show steckt das 1971 gegründete Pilobolus Dance Theatre aus Connecticut, das seine Stücke ohne Stars in Teamwork entwickelt und der internationalen Tanztheaterszene immer ein Begriff war. 2007 drehte es einen spektakulären Werbespot, in dem Artisten das neueste Auto-Modell von Hyundai allein mit ihren Körpern nachformten. Das Video wurde millionenfach im Netz angeklickt. Als die Truppe dann noch bei der Oscar-Verleihung auftrat, wurden sie in dieser Nacht einer Milliarde Menschen ein Begriff. Erst nach diesem Karriere-Galopp entstand „Shadowland“, eine Grenzgängerei zwischen Tanz, Schattenspiel und Artistik.
Die neun Akrobaten brauchen dazu kaum mehr als Scheinwerfer und Leinwände. Ganz ohne Worte erzählen sie vom Erwachsenwerden eines jungen Mädchens, das im Traum in eine Schattenwelt abtaucht, dort seinen Kopf verliert, als Außenseiterin flieht, Gefahren abwehrt, Liebe findet. Körper strecken und verknäulen sich, formieren Landschaften, bauen sich zu Gebäuden auf, beleben Fabelwesen. Immer bleiben die Gesichter und Körper schwarz, dennoch zeigen sie alles – Angst, Lust, Zorn, Ekel und Glück. Und manchmal, bevor die Kunst in Kitschnähe abdriften kann, gehen kurz die Scheinwerfer an und enttarnen den Zauber generös, gewähren Einblick in die Raffinessen der Lichtkulisse.
Die sinnliche, oft komische, immer spannende Performance elektrisiert Zuschauer und Kritiker. Seit der Uraufführung 2009 besuchten eine Million Menschen „Shadowland“ weltweit. Jetzt ist die Show zurück, gastiert von Dezember 2014 bis April 2015 in 44 Städten Deutschlands, Österreichs und der Schweiz

Tickets: ab 39,50 Euro in vier Sitzkategorien",492493,http://prinz.de/stuttgart/events/492493-shadowland-pilobolus-dance-theatre-17,2015-04-01 08:00:00,False,13114,http://prinz.de/stuttgart/locations/13114-liederhalle/,Liederhalle,Liederhalle,Germany,Stuttgart,70174,Berliner Platz 1-3,Berliner Platz 1-3,48.778506,9.167302,kultur/buehne,,http://www.shadowland-show.de/de/,ca8ca8d239060e8001866c51641e0d380357722709da66a3ce2045f07cd7374b,,,,2,2015,4,spring,Relenberg,kultur,buehne,08:00:00,Morning
prinz.de/stuttgart/events/164059-23-stuttgarter-brotmarkt,prinz.de,23. Stuttgarter Brotmarkt,"Acht Stuttgarter Bäckereien präsentierten die ganze Vielfalt ihres täglich frischen Brot-Angebots. Besonders gefragt waren diesmal Sorten zur Grillsaison sowie die zahlreichen außergewöhn-lichen Brotspezialitäten, die nicht jeden Tag im Ladenregal liegen.",164059,http://prinz.de/stuttgart/events/164059-23-stuttgarter-brotmarkt,2013-05-15 10:00:00,False,12674,http://prinz.de/stuttgart/locations/12674-schlossplatz-stuttgart/,Schlossplatz Stuttgart,Schlossplatz Stuttgart,Germany,Stuttgart,70173,Schloßplatz 1,Schloßplatz 1,48.77812315,9.18100909,stadtleben/special-events,,,af55fb7ff9c862ed91d0164267e035c355c21832afcc0214a9d497c23f5e6a02,,,,2,2013,5,spring,Europaviertel,stadtleben,special-events,10:00:00,Morning
prinz.de/stuttgart/events/164466-rosenberg-oder-tal-xxxl-5,prinz.de,Rosenberg oder Tal XXXL,"Natürlich gibt es keine Party ohne gute Musik, daher haben wir für Euch DJ Chris David im Großen Club am Start und im Kleinen Club gibt es feinsten Hip-Hop von FOXX denn FLOW bespielt die Lounge mit Electro und House.",164466,http://prinz.de/stuttgart/events/164466-rosenberg-oder-tal-xxxl-5,2013-05-29 08:00:00,False,12212,http://prinz.de/stuttgart/locations/12212-perkins-park/,Perkins Park,Perkins Park,Germany,Stuttgart,70191,Stresemannstr. 39,Stresemannstr. 39,48.80476138,9.17459728,party/popcharts,,,717a666b87b1a9f9aaa4ff2f0f621397d2fadb91d3867714b12cc9b821a865e5,,,,2,2013,5,spring,Am Rosensteinpark,party,popcharts,08:00:00,Morning
prinz.de/stuttgart/events/164470-mobilee-back-to-back-tour,prinz.de,Mobilee Back to Back Tour,"Seit mittlerweile acht Jahren leuchtet das Berliner Label Mobilee Records als einer der hellsten Sterne im elektronischen Musik Business. Gegründet von Anja Schneider und Ralf Kollmann, versteht sich das Label heutzutage mehr denn je als Kreativpool an Produzenten und DJs, die stets für innovativen und qualitativ hochwertigen Output an elektronische Sounds aus der Hauptstadt sorgen. So gehören mittlerweile neben den beiden Labelinhabern, Künstler wie Sebo K, Rodriguez Jr., Ray Okpara.",164470,http://prinz.de/stuttgart/events/164470-mobilee-back-to-back-tour,2013-05-29 11:00:00,False,14972,http://prinz.de/stuttgart/locations/14972-rocker-33/,Rocker 33,Rocker 33,Germany,Stuttgart,70174,Friedrichstraße 23a,Friedrichstraße 23a,48.7810933,9.1774048,party/electro,,,3ee3cb92e6455ec79c443dddbaf607b5aed5b3d55277288bb7df8a8b463efa52,,,,2,2013,5,spring,Relenberg,party,electro,11:00:00,Morning
